cite,cited,subgraph_1hop,subgraph_2hop,subgraph_3hop
314459,1121603,"[[7532, 7532, 7532, 7532, 7537, 7537, 80491, 80491, 80491, 80515, 80515], [1121603, 314459, 7537, 80515, 314459, 7532, 314459, 7532, 80515, 1121603, 314459]]","[[7532, 7532, 7532, 7532, 7537, 7537, 80491, 80491, 80491, 80515, 80515], [1121603, 314459, 7537, 80515, 314459, 7532, 314459, 7532, 80515, 1121603, 314459]]","[[7532, 7532, 7532, 7532, 7537, 7537, 80491, 80491, 80491, 80515, 80515], [1121603, 314459, 7537, 80515, 314459, 7532, 314459, 7532, 80515, 1121603, 314459]]"
315789,1138027,"[[7867, 7867], [1138027, 315789]]","[[4983, 7867, 7867], [7867, 1138027, 315789]]","[[4983, 7867, 7867], [7867, 1138027, 315789]]"
330148,184918,"[[1365, 1365, 1365, 19621, 19621, 23502, 330148], [184918, 23502, 330148, 184918, 330148, 184918, 23502]]","[[1365, 1365, 1365, 1365, 3229, 19621, 19621, 19621, 23502, 23502, 23507, 330148, 853114, 853114, 853115, 853115, 853115, 853116], [184918, 23502, 23507, 330148, 23502, 184918, 330148, 853116, 184918, 23507, 23502, 23502, 19621, 853116, 19621, 853114, 853116, 19621]]","[[1365, 1365, 1365, 1365, 3229, 6184, 6184, 10981, 19621, 19621, 19621, 19621, 23502, 23502, 23507, 23507, 29492, 29492, 30817, 144408, 152731, 330148, 853114, 853114, 853115, 853115, 853115, 853116], [184918, 23502, 23507, 330148, 23502, 10981, 3229, 23507, 184918, 330148, 6184, 853116, 184918, 23507, 152731, 23502, 144408, 3229, 3229, 3229, 23507, 23502, 19621, 853116, 19621, 853114, 853116, 19621]]"
330148,23502,"[[1365, 1365, 1365, 1365, 3229, 19621, 19621, 23502, 23502, 23507, 184918, 330148], [184918, 23502, 23507, 330148, 23502, 184918, 330148, 184918, 23507, 23502, 330148, 184918]]","[[1365, 1365, 1365, 1365, 3229, 6184, 6184, 10981, 19621, 19621, 19621, 19621, 23502, 23502, 23507, 23507, 29492, 29492, 30817, 144408, 152731, 184918, 330148, 853114, 853114, 853115, 853115, 853115, 853116], [184918, 23502, 23507, 330148, 23502, 10981, 3229, 23507, 184918, 330148, 6184, 853116, 184918, 23507, 152731, 23502, 144408, 3229, 3229, 3229, 23507, 330148, 184918, 19621, 853116, 19621, 853114, 853116, 19621]]","[[1365, 1365, 1365, 1365, 3229, 4584, 4584, 4584, 6184, 6184, 6213, 6213, 6214, 10981, 19621, 19621, 19621, 19621, 23502, 23502, 23507, 23507, 29492, 29492, 30817, 43186, 144408, 152731, 184918, 202639, 231198, 330148, 853114, 853114, 853115, 853115, 853115, 853116], [184918, 23502, 23507, 330148, 23502, 6184, 6213, 6214, 10981, 3229, 6184, 6214, 6184, 23507, 184918, 330148, 6184, 853116, 184918, 23507, 152731, 23502, 144408, 3229, 3229, 152731, 3229, 23507, 330148, 144408, 144408, 184918, 19621, 853116, 19621, 853114, 853116, 19621]]"
334153,1117618,"[[887, 216877, 216877, 216878, 216878], [334153, 1117618, 334153, 1117618, 334153]]","[[35, 35, 35, 887, 198653, 210871, 210871, 210871, 216877, 216877, 216878, 216878], [198653, 210871, 887, 334153, 887, 198653, 35, 887, 1117618, 334153, 1117618, 334153]]","[[35, 35, 35, 35, 35, 887, 35061, 44514, 82920, 82920, 198653, 210871, 210871, 210871, 210871, 210872, 210872, 210872, 216877, 216877, 216878, 216878, 273152], [198653, 210871, 273152, 35061, 887, 334153, 210871, 210871, 273152, 35, 887, 198653, 273152, 35, 887, 210871, 273152, 35, 1117618, 334153, 1117618, 334153, 210871]]"
335042,289085,"[[105856, 264556, 264556, 289085, 689152], [289085, 289085, 335042, 689152, 289085]]","[[16485, 105856, 133553, 133563, 175548, 175548, 264556, 264556, 289085, 289088, 689152], [105856, 289085, 105856, 105856, 105856, 689152, 289085, 335042, 689152, 689152, 289085]]","[[5194, 16485, 48550, 48555, 48555, 50354, 105856, 133553, 133563, 141160, 175548, 175548, 264556, 264556, 289085, 289088, 689152], [133563, 105856, 133563, 133563, 48550, 289088, 289085, 105856, 105856, 133553, 105856, 689152, 289085, 335042, 689152, 689152, 289085]]"
335733,643199,"[[35, 35, 307015, 307015], [307015, 335733, 335733, 643199]]","[[35, 35, 35, 82920, 82920, 210871, 210872, 210872, 307015, 307015], [210871, 307015, 335733, 307015, 35, 35, 210871, 35, 335733, 643199]]","[[35, 35, 35, 35, 35, 35061, 44514, 82920, 82920, 82920, 210871, 210871, 210872, 210872, 210872, 273152, 307015, 307015], [210871, 273152, 307015, 335733, 35061, 210871, 210871, 273152, 307015, 35, 273152, 35, 210871, 273152, 35, 210871, 335733, 643199]]"
340078,928873,"[[910, 910, 12439, 24043, 370366], [12439, 340078, 340078, 928873, 928873]]","[[906, 910, 910, 910, 910, 5462, 5869, 12439, 22563, 22563, 24043, 25702, 36140, 36140, 77758, 370366], [910, 12439, 340078, 5462, 5869, 910, 910, 340078, 12439, 36140, 928873, 910, 12439, 22563, 910, 928873]]","[[906, 910, 910, 910, 910, 1365, 2696, 5462, 5869, 8224, 8224, 12439, 15076, 22563, 22563, 23738, 24043, 24043, 25702, 36140, 36140, 77758, 370366], [910, 12439, 340078, 5462, 5869, 77758, 5869, 910, 910, 22563, 23738, 340078, 25702, 12439, 36140, 22563, 15076, 928873, 910, 12439, 22563, 910, 928873]]"
340078,949217,"[[910, 910, 4330, 12330, 12439, 284025], [12439, 340078, 949217, 949217, 340078, 949217]]","[[906, 910, 910, 910, 910, 2702, 4330, 5462, 5869, 6913, 12330, 12439, 12638, 12638, 22563, 22563, 25702, 36140, 36140, 77758, 93555, 93555, 93555, 119761, 119761, 143801, 284025, 284025], [910, 12439, 340078, 5462, 5869, 12330, 949217, 910, 910, 4330, 949217, 340078, 119761, 4330, 12439, 36140, 910, 12439, 22563, 910, 119761, 143801, 284025, 143801, 284025, 284025, 119761, 949217]]","[[906, 910, 910, 910, 910, 1365, 1365, 2696, 2702, 4330, 5462, 5869, 6913, 8224, 8224, 12330, 12439, 12631, 12638, 12638, 15076, 22563, 22563, 23738, 25702, 36140, 36140, 77758, 93555, 93555, 93555, 93555, 119761, 119761, 143801, 284023, 284025, 284025, 646286, 646289], [910, 12439, 340078, 5462, 5869, 77758, 93555, 5869, 12330, 949217, 910, 910, 4330, 22563, 23738, 949217, 340078, 12638, 119761, 4330, 25702, 12439, 36140, 22563, 910, 12439, 22563, 910, 119761, 143801, 284023, 284025, 143801, 284025, 284025, 119761, 119761, 949217, 6913, 6913]]"
341188,1117942,"[[114, 114, 114, 117, 6213, 6213, 6213, 7419, 28350, 28491], [1117942, 28350, 341188, 341188, 1117942, 28350, 7419, 341188, 341188, 341188]]","[[114, 114, 114, 117, 887, 887, 4584, 4584, 6151, 6169, 6213, 6213, 6213, 6213, 6213, 7419, 20534, 28350, 28491], [1117942, 28350, 341188, 341188, 6151, 6213, 6151, 6213, 6213, 7419, 1117942, 20534, 28350, 6151, 7419, 341188, 7419, 341188, 341188]]","[[35, 35, 35, 114, 114, 114, 114, 117, 887, 887, 4584, 4584, 6151, 6163, 6169, 6213, 6213, 6213, 6213, 6213, 6213, 6213, 7419, 13972, 20534, 28227, 28350, 28350, 28491, 198653, 210871, 210871, 210871], [198653, 210871, 887, 1117942, 28227, 28350, 341188, 341188, 6151, 6213, 6151, 6213, 6213, 20534, 7419, 1117942, 20534, 28227, 28350, 6151, 6163, 7419, 341188, 20534, 7419, 6169, 28227, 341188, 341188, 887, 198653, 35, 887]]"
341188,682666,"[[114, 114, 117, 117, 6385, 6385, 7419, 17476, 18832, 28350, 28491, 248823], [28350, 341188, 17476, 341188, 17476, 682666, 341188, 682666, 682666, 341188, 341188, 682666]]","[[114, 114, 117, 117, 887, 887, 6169, 6213, 6213, 6213, 6385, 6385, 7419, 13269, 17476, 18832, 20534, 28350, 28491, 194645, 248823], [28350, 341188, 17476, 341188, 17476, 6213, 7419, 20534, 28350, 7419, 17476, 682666, 341188, 17476, 682666, 682666, 7419, 341188, 341188, 248823, 682666]]","[[35, 35, 35, 114, 114, 114, 117, 117, 887, 887, 887, 4584, 4584, 6151, 6163, 6169, 6213, 6213, 6213, 6213, 6213, 6213, 6385, 6385, 7419, 13269, 13972, 17476, 18832, 20534, 28227, 28350, 28350, 28447, 28491, 50336, 50336, 50337, 194645, 198653, 210871, 210871, 210871, 248823], [198653, 210871, 887, 28227, 28350, 341188, 17476, 341188, 17476, 6151, 6213, 6151, 6213, 6213, 20534, 7419, 20534, 28227, 28350, 6151, 6163, 7419, 17476, 682666, 341188, 17476, 20534, 682666, 682666, 7419, 6169, 28227, 341188, 194645, 341188, 13269, 50337, 13269, 248823, 887, 198653, 35, 887, 682666]]"
342802,2695,"[[2695, 2696, 2696, 2696, 2696, 2698, 2698, 5348, 5348, 5348], [2698, 2695, 2698, 342802, 5348, 2695, 342802, 2695, 2696, 342802]]","[[2695, 2696, 2696, 2696, 2696, 2698, 2698, 5348, 5348, 5348], [2698, 2695, 2698, 342802, 5348, 2695, 342802, 2695, 2696, 342802]]","[[2695, 2696, 2696, 2696, 2696, 2698, 2698, 5348, 5348, 5348], [2698, 2695, 2698, 342802, 5348, 2695, 342802, 2695, 2696, 342802]]"
346292,1152958,"[[32083, 93555, 93555, 284023, 284023, 346292], [346292, 1152958, 284023, 1152958, 346292, 284023]]","[[1365, 32083, 93555, 93555, 284023, 284023, 346292], [93555, 346292, 1152958, 284023, 1152958, 346292, 284023]]","[[1365, 32083, 93555, 93555, 284023, 284023, 346292], [93555, 346292, 1152958, 284023, 1152958, 346292, 284023]]"
358866,358894,"[[31863, 31863, 79809, 79809, 79809, 91581, 91581, 358866, 358884, 358887, 358887], [358894, 91581, 31863, 358866, 91581, 31863, 358894, 79809, 358894, 358894, 79809]]","[[5086, 11342, 13212, 24966, 31863, 31863, 79809, 79809, 79809, 79809, 91581, 91581, 137868, 358866, 358884, 358887, 358887, 560936], [79809, 79809, 358884, 79809, 358894, 91581, 11342, 31863, 358866, 91581, 31863, 358894, 91581, 79809, 358894, 358894, 79809, 91581]]","[[1272, 1365, 1365, 3187, 3191, 3191, 3192, 3192, 5086, 5086, 5086, 6784, 6784, 8224, 8224, 11342, 13212, 23738, 24966, 31863, 31863, 38537, 79809, 79809, 79809, 79809, 91581, 91581, 137868, 358866, 358884, 358887, 358887, 560936, 560936, 562123], [560936, 560936, 562123, 5086, 3192, 5086, 3191, 5086, 3187, 3191, 79809, 560936, 562123, 11342, 23738, 79809, 358884, 11342, 79809, 358894, 91581, 137868, 11342, 31863, 358866, 91581, 31863, 358894, 91581, 79809, 358894, 358894, 79809, 562123, 91581, 560936]]"
358887,358894,"[[31863, 31863, 91581, 91581, 358866, 358884], [358894, 91581, 31863, 358894, 358894, 358894]]","[[13212, 31863, 31863, 79809, 79809, 79809, 91581, 91581, 137868, 358866, 358866, 358884, 358887, 560936], [358884, 358894, 91581, 31863, 358866, 91581, 31863, 358894, 91581, 358894, 79809, 358894, 79809, 91581]]","[[1272, 1365, 1365, 5086, 6784, 6784, 11342, 13212, 24966, 31863, 31863, 38537, 79809, 79809, 79809, 79809, 91581, 91581, 137868, 358866, 358866, 358884, 358887, 560936, 560936, 562123], [560936, 560936, 562123, 79809, 560936, 562123, 79809, 358884, 79809, 358894, 91581, 137868, 11342, 31863, 358866, 91581, 31863, 358894, 91581, 358894, 79809, 358894, 79809, 562123, 91581, 560936]]"
365294,7430,"[[28504, 28504, 95594, 145384], [365294, 7430, 7430, 7430]]","[[28504, 28504, 95594, 145384], [365294, 7430, 7430, 7430]]","[[28504, 28504, 95594, 145384], [365294, 7430, 7430, 7430]]"
367312,746058,"[[739280, 739280], [367312, 746058]]","[[739280, 739280], [367312, 746058]]","[[739280, 739280], [367312, 746058]]"
368431,30901,"[[1272, 1272, 3243, 3243, 3243, 8224, 8224, 11339, 27249, 30895], [30895, 30901, 30895, 30901, 368431, 30895, 368431, 30901, 368431, 30901]]","[[1272, 1272, 1272, 3243, 3243, 3243, 4584, 8224, 8224, 8224, 10796, 11326, 11339, 11339, 13686, 23738, 27249, 30895, 36140, 46468, 59798, 85688], [30895, 30901, 85688, 30895, 30901, 368431, 1272, 23738, 30895, 368431, 30895, 11339, 11326, 30901, 1272, 27249, 368431, 30901, 27249, 27249, 30895, 8224]]","[[887, 887, 1272, 1272, 1272, 3243, 3243, 3243, 4329, 4330, 4330, 4335, 4584, 4584, 4584, 6184, 6213, 6213, 8224, 8224, 8224, 8224, 10796, 10798, 11326, 11339, 11339, 13686, 22563, 22563, 23738, 23738, 27249, 27535, 27895, 30895, 36140, 36140, 40135, 46468, 59798, 85688], [10796, 6213, 30895, 30901, 85688, 30895, 30901, 368431, 46468, 4329, 46468, 46468, 1272, 6184, 6213, 13686, 10796, 6184, 22563, 23738, 30895, 368431, 30895, 10796, 11339, 11326, 30901, 1272, 13686, 36140, 22563, 27249, 368431, 13686, 23738, 30901, 22563, 27249, 13686, 27249, 30895, 8224]]"
368605,1153003,"[[9708, 34257, 34257, 74427, 74427, 270600], [1153003, 1153003, 368605, 34257, 368605, 1153003]]","[[6741, 9708, 34257, 34257, 74427, 74427, 270600, 340299], [9708, 1153003, 1153003, 368605, 34257, 368605, 1153003, 74427]]","[[1365, 6741, 9708, 34257, 34257, 42156, 74427, 74427, 270600, 340299], [340299, 9708, 1153003, 1153003, 368605, 340299, 34257, 368605, 1153003, 74427]]"
385067,272345,"[[5064, 5064, 5064, 5069, 5069, 47570], [272345, 385067, 5069, 385067, 5064, 385067]]","[[5062, 5062, 5062, 5064, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 10183, 28026, 28026, 47570, 177115], [28026, 5064, 5069, 272345, 28026, 385067, 5069, 385067, 5064, 5064, 5069, 47570, 5064, 5069, 385067, 5069]]","[[3085, 3932, 5062, 5062, 5062, 5064, 5064, 5064, 5064, 5069, 5069, 5075, 5075, 10183, 10798, 10798, 20193, 20193, 28026, 28026, 47570, 177115], [5062, 5075, 28026, 5064, 5069, 272345, 28026, 385067, 5069, 385067, 5064, 5064, 5069, 47570, 10183, 20193, 3085, 5062, 5064, 5069, 385067, 5069]]"
385572,1120084,"[[25184, 180399, 180399], [385572, 1120084, 385572]]","[[3229, 3229, 3229, 3231, 3231, 25181, 25181, 25184, 27174, 27174, 180373, 180399, 180399], [25181, 25184, 27174, 180399, 25184, 25184, 27174, 385572, 180373, 25184, 180399, 1120084, 385572]]","[[3229, 3229, 3229, 3231, 3231, 3231, 6184, 6334, 10169, 10169, 10169, 10169, 10796, 17798, 17798, 25181, 25181, 25184, 27174, 27174, 29492, 29492, 30817, 39127, 39131, 39131, 59798, 59798, 59798, 77758, 144408, 180373, 180399, 180399], [25181, 25184, 27174, 180399, 25184, 6334, 3229, 3231, 17798, 3231, 39131, 6334, 180373, 3231, 39131, 25184, 27174, 385572, 180373, 25184, 144408, 3229, 3229, 3231, 3231, 6334, 180373, 25181, 27174, 180373, 3229, 180399, 1120084, 385572]]"
387795,128540,"[[35, 35, 28287, 28287, 44455, 44455], [128540, 387795, 128540, 387795, 128540, 387795]]","[[35, 35, 35, 35, 35, 114, 4584, 28287, 28287, 28287, 28290, 28290, 41714, 44455, 44455, 44455, 56708, 56708, 56709, 82920, 210871, 210872, 210872], [128540, 210871, 28290, 387795, 41714, 28287, 28287, 128540, 387795, 56709, 28287, 56709, 44455, 128540, 387795, 41714, 28287, 56709, 28287, 35, 35, 210871, 35]]","[[35, 35, 35, 35, 35, 35, 35, 35, 114, 4584, 12576, 12576, 28287, 28287, 28287, 28290, 28290, 35061, 41714, 44455, 44455, 44455, 44514, 56708, 56708, 56709, 82920, 82920, 210871, 210871, 210872, 210872, 210872, 273152], [12576, 128540, 210871, 273152, 28290, 35061, 387795, 41714, 28287, 28287, 28290, 56709, 128540, 387795, 56709, 28287, 56709, 210871, 44455, 128540, 387795, 41714, 210871, 28287, 56709, 28287, 273152, 35, 273152, 35, 210871, 273152, 35, 210871]]"
389715,107251,"[[20584, 22563, 22563, 46491, 46491, 46491, 46547, 46547], [389715, 107251, 389715, 107251, 389715, 46547, 107251, 389715]]","[[8224, 8224, 20584, 22563, 22563, 22563, 23738, 36140, 46491, 46491, 46491, 46547, 46547], [22563, 23738, 389715, 107251, 36140, 389715, 22563, 22563, 107251, 389715, 46547, 107251, 389715]]","[[8224, 8224, 20584, 22563, 22563, 22563, 23738, 27895, 36140, 46491, 46491, 46491, 46547, 46547, 85688], [22563, 23738, 389715, 107251, 36140, 389715, 22563, 23738, 22563, 107251, 389715, 46547, 107251, 389715, 8224]]"
389715,107252,"[[20584, 22563, 22563, 22563, 46491, 46491, 46491, 46491, 46547, 46547, 107251, 107251, 389715], [389715, 107251, 107252, 389715, 107251, 107252, 389715, 46547, 107251, 389715, 107252, 389715, 107251]]","[[8224, 8224, 20584, 22563, 22563, 22563, 22563, 23738, 36140, 46491, 46491, 46491, 46491, 46547, 46547, 107251, 107251, 389715], [22563, 23738, 389715, 107251, 107252, 36140, 389715, 22563, 22563, 107251, 107252, 389715, 46547, 107251, 389715, 107252, 389715, 107251]]","[[8224, 8224, 20584, 22563, 22563, 22563, 22563, 23738, 27895, 36140, 46491, 46491, 46491, 46491, 46547, 46547, 85688, 107251, 107251, 389715], [22563, 23738, 389715, 107251, 107252, 36140, 389715, 22563, 23738, 22563, 107251, 107252, 389715, 46547, 107251, 389715, 8224, 107252, 389715, 107251]]"
395540,1130676,"[[2658, 2658, 2665, 2665, 2665, 2665, 630817], [1130676, 395540, 1130676, 2658, 395540, 630817, 1130676]]","[[2658, 2658, 2658, 2665, 2665, 2665, 2665, 2665, 2665, 8581, 230879, 230879, 237489, 237521, 630817, 696345], [1130676, 395540, 696345, 1130676, 237489, 2658, 395540, 630817, 696345, 2665, 2658, 696345, 2665, 2665, 1130676, 2658]]","[[1365, 2658, 2658, 2658, 2665, 2665, 2665, 2665, 2665, 2665, 2665, 8581, 69198, 135464, 135464, 230879, 230879, 230879, 237489, 237521, 578337, 630817, 696345], [237521, 1130676, 395540, 696345, 1130676, 237489, 2658, 395540, 578337, 630817, 696345, 2665, 8581, 237489, 8581, 2658, 578337, 696345, 2665, 2665, 696345, 1130676, 2658]]"
395553,395547,"[[2702, 2702, 4329, 4330, 4330, 4330, 12330, 12330, 156977, 395553, 684972, 684986, 684986], [12330, 395553, 395547, 395553, 4329, 684986, 156977, 395553, 395547, 684972, 395547, 395553, 684972]]","[[2702, 2702, 4329, 4330, 4330, 4330, 6913, 12330, 12330, 12638, 156977, 395553, 684972, 684986, 684986], [12330, 395553, 395547, 395553, 4329, 684986, 4330, 156977, 395553, 4330, 395547, 684972, 395547, 395553, 684972]]","[[2702, 2702, 4329, 4330, 4330, 4330, 6913, 12330, 12330, 12631, 12638, 156977, 395553, 646286, 646289, 684972, 684986, 684986], [12330, 395553, 395547, 395553, 4329, 684986, 4330, 156977, 395553, 12638, 4330, 395547, 684972, 6913, 6913, 395547, 395553, 684972]]"
395553,684972,"[[2702, 2702, 4330, 4330, 12330, 684986, 684986], [12330, 395553, 395553, 684986, 395553, 395553, 684972]]","[[2702, 2702, 4330, 4330, 6913, 12330, 12638, 684986, 684986], [12330, 395553, 395553, 684986, 4330, 395553, 4330, 395553, 684972]]","[[2702, 2702, 4330, 4330, 6913, 12330, 12631, 12638, 646286, 646289, 684986, 684986], [12330, 395553, 395553, 684986, 4330, 395553, 12638, 4330, 6913, 6913, 395553, 684972]]"
397488,1120643,"[[8874, 48781, 48781, 100935, 175256], [1120643, 1120643, 397488, 1120643, 1120643]]","[[8874, 48781, 48781, 48781, 97390, 100935, 175256, 423816], [1120643, 1120643, 397488, 423816, 100935, 1120643, 1120643, 48781]]","[[8874, 14062, 48781, 48781, 48781, 97390, 100935, 175256, 423816], [1120643, 97390, 1120643, 397488, 423816, 100935, 1120643, 1120643, 48781]]"
397488,1134865,"[[48781, 48781, 48781, 100935, 423816, 423816], [1134865, 397488, 423816, 1134865, 1134865, 48781]]","[[48781, 48781, 48781, 97390, 100935, 423816, 423816], [1134865, 397488, 423816, 100935, 1134865, 1134865, 48781]]","[[14062, 48781, 48781, 48781, 97390, 100935, 423816, 423816], [97390, 1134865, 397488, 423816, 100935, 1134865, 1134865, 48781]]"
399339,1120731,"[[6184, 6184, 6196, 6210, 6213, 6213, 6213, 6213, 6214, 6214, 6214, 13195], [1120731, 399339, 1120731, 1120731, 399339, 6184, 6210, 6214, 399339, 6184, 6196, 1120731]]","[[114, 114, 117, 887, 887, 4584, 4584, 4584, 4584, 4584, 4584, 6151, 6151, 6184, 6184, 6196, 6210, 6213, 6213, 6213, 6213, 6213, 6213, 6214, 6214, 6214, 13195, 19621, 28350, 28489], [28350, 6196, 6214, 6151, 6213, 6151, 6184, 6196, 6210, 6213, 6214, 6213, 6214, 1120731, 399339, 1120731, 1120731, 28350, 399339, 6151, 6184, 6210, 6214, 399339, 6184, 6196, 1120731, 6184, 6210, 6210]]","[[35, 35, 35, 114, 114, 117, 887, 887, 4584, 4584, 4584, 4584, 4584, 4584, 6151, 6151, 6184, 6184, 6196, 6210, 6213, 6213, 6213, 6213, 6213, 6213, 6214, 6214, 6214, 13195, 19621, 19621, 28350, 28489, 198653, 210871, 210871, 210871, 853114, 853114, 853115, 853115, 853115, 853116], [198653, 210871, 887, 28350, 6196, 6214, 6151, 6213, 6151, 6184, 6196, 6210, 6213, 6214, 6213, 6214, 1120731, 399339, 1120731, 1120731, 28350, 399339, 6151, 6184, 6210, 6214, 399339, 6184, 6196, 1120731, 6184, 853116, 6210, 6210, 887, 198653, 35, 887, 19621, 853116, 19621, 853114, 853116, 19621]]"
399370,60159,"[[35797, 35797, 35797, 60159, 60169, 60170], [399370, 60169, 60170, 60169, 399370, 399370]]","[[1786, 4330, 6784, 6784, 6784, 35797, 35797, 35797, 35797, 36140, 60159, 60169, 60170, 100961], [35797, 35797, 100961, 35797, 60170, 100961, 399370, 60169, 60170, 35797, 60169, 399370, 399370, 60169]]","[[1786, 4330, 6784, 6784, 6784, 6913, 12638, 22563, 22563, 27895, 35797, 35797, 35797, 35797, 36140, 36140, 46547, 60159, 60169, 60170, 100961], [35797, 35797, 100961, 35797, 60170, 4330, 4330, 1786, 36140, 1786, 100961, 399370, 60169, 60170, 22563, 35797, 1786, 60169, 399370, 399370, 60169]]"
